-23.041629206521034 -41.133318492886 1501174134.451753
-23.041629206521034 -41.133318492886 1501174134.476873
-23.101963921101692 -41.776761186142906 1501174134.502006
-23.516281926331384 -42.37542191485209 1501174134.527125
-23.874210566062377 -42.598794003530664 1501174134.552255
-24.190579076717754 -42.08743978249857 1501174134.57737
-23.910067289563678 -42.157336537559274 1501174134.602513
-24.061084264542387 -41.90737607092465 1501174134.627626
-23.977626745095076 -41.936585441963736 1501174134.652738
-24.191460598005275 -41.42029712694354 1501174134.677845
-24.241218850270712 -40.47287922022029 1501174134.702979
-24.21062203858828 -39.93768829176778 1501174134.72812
-24.164724481058634 -39.346904629745204 1501174134.753251
-24.48553327149705 -39.55000703532463 1501174134.778359
-24.610601055388557 -37.25528673914636 1501174134.80349
-24.54742809079897 -35.498704527486 1501174134.828612
-24.701469192552235 -34.761566279988706 1501174134.853726
-25.09712518947198 -34.27131697277429 1501174134.87884
-24.92443134225156 -33.899654866182345 1501174134.903946
-25.100552279902402 -33.91871492093834 1501174134.929064
-25.20226516931016 -34.64855412054265 1501174134.95418
-25.10274065800904 -36.40041016695917 1501174134.979298
-25.375032982241294 -37.348666880422556 1501174135.004431
-25.316025681091702 -38.16429731325167 1501174135.029562
-25.236922446894262 -37.69733189642935 1501174135.05469
-25.365524625436432 -39.17106680213841 1501174135.079826
-25.109771751944013 -40.5821057878635 1501174135.104955
-25.158305592195585 -40.73846458317758 1501174135.130096
-25.018179176662628 -40.72514061093689 1501174135.15528
-24.88610466863076 -40.3405409710721 1501174135.180407
-24.437685193904045 -40.481203522437895 1501174135.205535
-24.810893744895324 -40.377570277433676 1501174135.230656
-24.409450505276915 -40.81915390087841 1501174135.25577
-23.49060894206148 -42.11216921886382 1501174135.280894
-23.19719003719376 -43.459420207901296 1501174135.30601
-23.33772896766494 -44.3575842577086 1501174135.331115
-22.615609735904545 -44.745078087860534 1501174135.356221
-21.904413611510172 -45.655226191755645 1501174135.381361
-22.033880950635844 -46.44017976249004 1501174135.406477
-21.74538996556348 -46.451111687113844 1501174135.431607
-21.252301495314814 -45.99321643728567 1501174135.456713
-21.158579065874783 -45.74991052996999 1501174135.481834
-20.55596778187163 -45.01246013229271 1501174135.506943
-20.4515943765317 -44.13389803693063 1501174135.532053
-20.557658659997983 -43.29176355838935 1501174135.557155
-20.582592720077383 -43.425674804798035 1501174135.58226
-20.202362315130973 -43.80217612831354 1501174135.607369
-19.89953450754159 -44.05757709366885 1501174135.632478
-20.180267526222746 -43.36940708364796 1501174135.657585
-19.798539497064713 -42.77776784816997 1501174135.682688
-19.66817810484286 -42.957115443696004 1501174135.707806
-19.48060759990929 -42.85689191787711 1501174135.73292
-18.997184325947153 -41.921573629485636 1501174135.758037
-19.053628905250417 -41.42068931377122 1501174135.783152
-19.10457475987778 -40.93436728008971 1501174135.808268
-18.856927558525424 -40.997392813647075 1501174135.833382
-18.943129708535714 -40.28003873935218 1501174135.8585
-18.853134760105018 -39.57002832726384 1501174135.88362
-18.84417076412607 -39.04868278750033 1501174135.908735
-19.202232127306775 -37.000119532525396 1501174135.933872
-19.40167129961009 -35.64150601243164 1501174135.959023
-19.771692497934716 -34.60468928050209 1501174135.98415
-20.353933744520226 -34.817269759457375 1501174136.00929
-20.498901872382433 -36.079699466979854 1501174136.034426
-20.673746312009378 -36.24113644639478 1501174136.05955
-20.893804486186372 -35.53477932439293 1501174136.084687
-20.851180132783224 -36.243144355025024 1501174136.109819
-21.458236400852233 -37.21856368871334 1501174136.134967
-21.467343165882703 -36.70972154112006 1501174136.160096
-21.881571012902626 -36.346520476534614 1501174136.185228
-21.870648973662973 -36.42630908591787 1501174136.210348
-21.685034718066653 -37.285852456941 1501174136.235475
-22.04651248080364 -37.83053012932776 1501174136.26062
-21.46551174395305 -37.934882907312414 1501174136.285764
-21.600799740058346 -37.583463475905106 1501174136.310889
-21.630500362537788 -38.06340133909435 1501174136.336008
-21.62251925463858 -38.459926878038004 1501174136.361133
-21.24557203886442 -38.350729332771564 1501174136.386259
-21.652475429179614 -38.71037012595459 1501174136.41139
-21.964259329427808 -39.19294955188509 1501174136.436515
-22.20292595281185 -39.51648033170022 1501174136.461661
-22.65461487984117 -39.2865201231619 1501174136.486783
-22.59977763406618 -38.636626382226126 1501174136.511911
